,pH,Temp,Current,passorfail,NG
47435,10.66,45.56,8.86,,1.0
47436,10.71,46.02,8.12,,1.0
47437,9.91,45.17,8.18,,1.0
47438,10.88,42.23,8.07,,1.0
47439,10.83,47.08,7.96,,1.0
47440,10.4,45.65,7.1,,1.0
47441,10.44,46.71,7.21,,1.0
47442,10.13,45.73,8.51,,1.0
47443,10.32,44.27,7.84,,1.0
47444,10.46,42.53,7.66,,1.0
47445,10.69,44.27,8.9,,1.0
47446,10.03,44.95,8.52,,1.0
47447,9.69,47.53,8.09,,1.0
47448,9.97,42.25,8.94,,1.0
47449,9.93,47.08,7.4,,1.0
47450,10.17,47.34,7.34,,1.0
47451,9.76,47.09,8.2,,1.0
47452,9.66,43.9,7.49,,1.0
47453,9.97,43.23,8.34,,1.0
47454,10.84,46.89,8.39,,1.0
47455,10.82,43.07,7.43,,1.0
47456,10.48,47.91,7.31,,1.0
47457,10.16,42.11,8.04,,1.0
47458,10.07,45.22,7.14,,1.0
47459,10.98,46.63,8.79,,1.0
47460,9.53,47.09,7.51,,1.0
47461,9.86,47.8,7.77,,1.0
47462,9.98,45.95,7.55,,1.0
47463,9.85,46.12,7.12,,1.0
47464,10.02,47.4,7.05,,1.0
47465,9.68,45.8,8.01,,1.0
47466,10.21,45.65,8.7,,1.0
47467,9.89,44.61,8.92,,1.0
47468,10.45,42.2,8.44,,1.0
47469,10.8,42.19,8.62,,1.0
47470,9.89,43.5,8.14,,1.0
47471,10.98,46.62,8.93,,1.0
47472,10.76,43.32,7.5,,1.0
47473,10.68,43.03,7.48,,1.0
47474,10.42,43.45,8.25,,1.0
47475,10.74,43.41,8.79,,1.0
47476,9.89,44.27,8.82,,1.0
47477,10.45,47.32,8.92,,1.0
47478,10.42,43.48,8.92,,1.0
47479,9.7,42.53,8.1,,1.0
47480,10.13,46.85,8.11,,1.0
47481,10.59,45.76,7.83,,1.0
47482,10.58,42.94,8.23,,1.0
47483,10.3,45.64,7.95,,1.0
47484,9.53,46.56,8.84,,1.0
47485,10.67,44.22,7.41,,1.0
47486,9.89,45.75,7.37,,1.0
47487,10.35,43.31,8.83,,1.0
47488,10.72,42.21,7.3,,1.0
47489,9.82,45.67,7.53,,1.0
47490,10.3,43.02,7.71,,1.0
47491,10.21,45.92,8.06,,1.0
47492,10.73,43.25,8.58,,1.0
47493,10.24,45.19,8.33,,1.0
47494,10.81,43.65,7.87,,1.0
47495,10.75,43.91,7.25,,1.0
47496,10.45,47.78,7.68,,1.0
47497,10.98,45.9,7.27,,1.0
47498,11.19,45.69,5.84,,1.0
47499,10.67,44.24,7.97,,1.0
47500,9.83,47.01,7.78,,1.0
47501,10.32,44.96,8.3,,1.0
47502,9.57,43.05,8.54,,1.0
47503,10.09,42.61,7.61,,1.0
47504,9.63,45.81,7.98,,1.0
47505,10.54,47.96,7.57,,1.0
47506,9.59,45.4,8.9,,1.0
47507,10.96,45.59,8.96,,1.0
47508,10.27,42.08,7.28,,1.0
47509,10.03,44.72,6.17,,1.0
47510,9.53,43.0,8.42,,1.0
47511,10.54,47.84,8.52,,1.0
47512,10.36,44.68,7.31,,1.0
47513,9.99,44.72,8.25,,1.0
47514,10.97,42.76,7.91,,1.0
47515,10.25,44.44,7.17,,1.0
47516,10.2,46.46,7.55,,1.0
47517,9.95,43.78,7.07,,1.0
47518,10.65,45.2,8.62,,1.0
47519,10.91,44.02,7.91,,1.0
47520,10.89,46.37,7.13,,1.0
47521,10.64,42.43,8.41,,1.0
47522,10.35,46.45,7.14,,1.0
47523,10.66,46.74,7.5,,1.0
47524,10.8,44.19,8.24,,1.0
47525,10.02,44.28,8.21,,1.0
47526,9.53,43.93,8.71,,1.0
47527,9.97,46.52,8.74,,1.0
47528,10.15,42.36,7.06,,1.0
47529,9.55,45.7,7.18,,1.0
47530,10.36,43.22,8.9,,1.0
47531,10.0,45.24,8.12,,1.0
47532,9.76,47.35,8.85,,1.0
47533,10.91,47.11,8.21,,1.0
47534,9.63,43.67,7.22,,1.0
47535,10.82,45.65,8.46,,1.0
47536,9.52,43.74,7.34,,1.0
47537,10.77,42.97,7.56,,1.0
47538,10.96,47.63,8.49,,1.0
47539,10.23,46.17,7.2,,1.0
47540,10.67,44.82,7.73,,1.0
47541,9.69,46.3,8.52,,1.0
47542,10.08,43.96,8.71,,1.0
47543,10.94,42.5,7.09,,1.0
47544,9.55,42.96,8.44,,1.0
47545,10.58,45.19,7.12,,1.0
47546,10.16,47.06,7.85,,1.0
47547,10.37,46.67,7.63,,1.0
47548,10.74,50.23,7.8,,1.0
47549,9.67,45.71,8.63,,1.0
47550,9.75,43.88,7.27,,1.0
47551,10.23,45.57,8.11,,1.0
47552,10.37,45.35,8.59,,1.0
47553,10.24,42.95,8.24,,1.0
47554,10.13,47.9,8.71,,1.0
47555,9.85,43.63,7.57,,1.0
47556,10.06,44.55,8.85,,1.0
47557,9.52,46.29,7.65,,1.0
47558,10.31,43.63,8.46,,1.0
47559,9.86,47.79,8.23,,1.0
47560,10.44,42.95,7.53,,1.0
47561,9.78,45.3,7.14,,1.0
47562,9.86,43.2,7.25,,1.0
47563,9.96,46.63,7.55,,1.0
47564,9.66,46.57,8.17,,1.0
47565,9.75,43.01,8.51,,1.0
47566,10.05,42.83,7.61,,1.0
47567,10.46,42.36,8.69,,1.0
47568,10.97,46.13,8.34,,1.0
47569,10.3,42.8,7.46,,1.0
47570,9.93,45.28,7.79,,1.0
47571,10.38,46.46,8.22,,1.0
47572,10.58,46.66,8.93,,1.0
47573,10.66,46.52,7.14,,1.0
47574,10.9,47.27,8.87,,1.0
47575,10.74,47.57,7.21,,1.0
47576,10.47,45.97,7.4,,1.0
47577,9.79,42.33,8.56,,1.0
47578,10.23,45.06,7.95,,1.0
47579,10.16,46.43,8.17,,1.0
47580,10.16,42.72,8.8,,1.0
47581,10.33,42.84,8.69,,1.0
47582,9.66,45.87,8.42,,1.0
47583,9.55,42.17,8.47,,1.0
47584,10.71,47.42,8.08,,1.0
47585,9.76,42.73,8.61,,1.0
47586,10.68,47.11,8.81,,1.0
47587,10.37,47.63,7.41,,1.0
47588,10.44,46.68,8.09,,1.0
47589,9.55,45.47,8.27,,1.0
47590,10.06,46.05,7.18,,1.0
47591,10.54,44.06,8.4,,1.0
47592,9.76,44.69,7.55,,1.0
47593,10.26,44.09,7.13,,1.0
47594,10.78,46.43,8.05,,1.0
47595,10.14,44.14,7.36,,1.0
47596,10.49,43.18,7.73,,1.0
47597,9.86,43.27,7.2,,1.0
47598,9.85,43.88,8.44,,1.0
47599,10.19,44.61,8.04,,1.0
47600,10.99,45.59,8.04,,1.0
47601,9.99,42.55,8.3,,1.0
47602,10.72,43.26,8.35,,1.0
47603,9.56,44.15,8.16,,1.0
47604,10.62,43.3,7.74,,1.0
47605,9.91,44.5,7.71,,1.0
47606,10.06,46.25,7.75,,1.0
47607,10.72,44.89,8.2,,1.0
47608,10.26,43.67,7.64,,1.0
47609,10.65,45.23,8.02,,1.0
47610,10.1,43.85,8.82,,1.0
47611,10.7,47.8,7.39,,1.0
47612,10.98,46.52,8.32,,1.0
47613,10.71,42.08,7.64,,1.0
47614,10.09,45.45,8.57,,1.0
47615,10.52,42.21,7.1,,1.0
47616,10.22,45.22,7.98,,1.0
47617,10.43,44.57,7.43,,1.0
47618,10.87,45.78,8.86,,1.0
47619,9.73,42.28,8.7,,1.0
47620,9.85,47.53,8.47,,1.0
47621,9.51,45.53,8.0,,1.0
47622,9.84,42.01,7.71,,1.0
47623,9.62,42.61,8.79,,1.0
47624,10.04,46.36,8.52,,1.0
47625,10.35,42.45,8.0,,1.0
47626,10.84,44.27,8.94,,1.0
47627,10.43,47.64,7.05,,1.0
47628,10.77,42.8,7.88,,1.0
47629,10.32,42.53,7.09,,1.0
47630,9.97,43.77,7.95,,1.0
47631,10.78,43.01,7.82,,1.0
47632,10.81,45.48,8.06,,1.0
47633,10.4,43.64,7.56,,1.0
47634,9.58,46.55,8.65,,1.0
47635,9.67,42.26,8.44,,1.0
47636,10.22,45.28,8.99,,1.0
47637,10.79,47.2,7.59,,1.0
47638,9.68,45.59,8.35,,1.0
47639,9.51,44.12,7.97,,1.0
47640,10.79,46.71,6.23,,1.0
47641,10.01,43.72,8.86,,1.0
47642,10.71,47.07,7.52,,1.0
47643,9.52,47.59,7.22,,1.0
47644,9.67,44.51,7.8,,1.0
47645,10.08,42.19,8.73,,1.0
47646,10.38,44.5,8.71,,1.0
47647,10.76,47.7,7.61,,1.0
47648,10.58,44.59,7.01,,1.0
47649,10.18,46.97,8.17,,1.0
47650,10.37,44.81,7.5,,1.0
47651,10.66,42.28,8.62,,1.0
47652,10.59,47.5,8.41,,1.0
47653,10.92,44.98,7.12,,1.0
47654,9.83,47.4,7.73,,1.0
47655,10.42,45.17,8.86,,1.0
47656,11.28,47.5,6.32,,1.0
47657,9.95,45.13,8.6,,1.0
47658,10.39,43.9,7.76,,1.0
47659,10.75,43.77,7.8,,1.0
47660,10.54,45.21,8.01,,1.0
47661,10.09,46.91,8.51,,1.0
47662,10.94,42.74,7.68,,1.0
47663,10.11,44.32,8.21,,1.0
47664,10.94,43.26,8.22,,1.0
47665,11.34,46.43,7.15,,1.0
47666,10.32,46.16,8.35,,1.0
47667,9.96,42.51,8.89,,1.0
47668,9.88,42.21,7.56,,1.0
47669,10.02,42.94,7.58,,1.0
47670,10.71,46.41,7.18,,1.0
47671,10.52,46.84,8.18,,1.0
47672,10.62,43.79,7.4,,1.0
47673,9.57,47.05,8.52,,1.0
47674,9.62,45.96,8.65,,1.0
47675,10.62,43.23,7.64,,1.0
47676,9.76,44.74,8.53,,1.0
47677,10.79,44.74,8.5,,1.0
47678,10.06,44.62,8.99,,1.0
47679,10.08,42.23,7.84,,1.0
47680,10.15,44.48,8.74,,1.0
47681,10.55,43.29,7.47,,1.0
47682,10.31,44.57,8.17,,1.0
47683,10.49,43.33,7.55,,1.0
47684,10.04,42.43,8.24,,1.0
47685,9.93,46.61,8.01,,1.0
47686,10.12,46.69,8.67,,1.0
47687,10.05,44.85,7.34,,1.0
47688,10.74,46.88,8.01,,1.0
47689,9.54,45.07,8.0,,1.0
47690,10.9,45.87,8.48,,1.0
47691,10.76,45.42,8.49,,1.0
47692,11.84,50.25,8.94,,1.0
47693,9.68,46.5,8.35,,1.0
47694,9.96,46.03,8.51,,1.0
47695,10.55,44.91,7.24,,1.0
47696,10.24,45.21,8.37,,1.0
47697,10.4,47.04,7.85,,1.0
47698,9.69,46.85,7.97,,1.0
47699,9.55,46.5,8.6,,1.0
47700,10.09,44.65,8.25,,1.0
47701,9.83,43.41,7.93,,1.0
47702,9.59,45.0,8.26,,1.0
47703,10.31,46.89,7.7,,1.0
47704,10.75,47.16,7.93,,1.0
47705,9.94,46.03,8.25,,1.0
47706,10.64,42.05,8.53,,1.0
47707,9.91,42.64,7.21,,1.0
47708,10.46,43.96,8.67,,1.0
47709,9.82,46.31,7.73,,1.0
47710,10.84,44.73,8.01,,1.0
47711,9.55,45.01,8.04,,1.0
47712,10.52,44.99,8.9,,1.0
47713,10.68,44.35,7.29,,1.0
47714,9.87,44.46,8.4,,1.0
47715,9.76,45.22,8.1,,1.0
47716,10.01,46.39,7.09,,1.0
47717,10.94,43.12,8.9,,1.0
47718,10.73,43.49,8.46,,1.0
47719,9.57,45.32,7.34,,1.0
47720,10.72,45.57,8.11,,1.0
47721,10.45,44.44,7.61,,1.0
47722,9.51,43.61,8.59,,1.0
47723,10.07,44.54,7.79,,1.0
47724,9.69,42.87,7.68,,1.0
47725,10.04,42.91,7.44,,1.0
47726,10.44,43.03,7.23,,1.0
47727,10.71,43.01,8.77,,1.0
47728,10.2,45.45,7.93,,1.0
47729,10.51,42.74,8.29,,1.0
47730,9.69,47.49,7.14,,1.0
47731,10.69,47.93,8.48,,1.0
47732,11.35,45.96,8.45,,1.0
47733,10.81,47.28,7.12,,1.0
47734,9.83,45.42,8.25,,1.0
47735,10.54,46.56,7.9,,1.0
47736,9.53,43.71,8.38,,1.0
47737,9.99,44.41,8.25,,1.0
47738,10.37,43.0,7.14,,1.0
47739,10.78,45.09,8.75,,1.0
47740,10.04,44.7,8.38,,1.0
47741,11.16,44.53,8.7,,1.0
47742,10.32,46.39,7.22,,1.0
47743,9.67,45.13,7.68,,1.0
47744,9.98,45.25,8.74,,1.0
47745,10.33,45.16,8.39,,1.0
47746,10.58,46.16,8.41,,1.0
47747,10.13,42.17,7.64,,1.0
47748,10.92,42.75,7.44,,1.0
47749,10.78,44.8,7.12,,1.0
47750,10.48,45.34,8.38,,1.0
47751,10.19,45.65,7.24,,1.0
47752,10.82,42.89,8.63,,1.0
47753,10.34,46.81,7.25,,1.0
47754,10.04,47.84,8.87,,1.0
47755,10.25,46.18,7.71,,1.0
47756,10.71,45.03,8.07,,1.0
47757,10.95,46.72,7.97,,1.0
47758,10.98,46.39,7.07,,1.0
47759,10.74,46.63,7.47,,1.0
47760,10.35,42.52,8.44,,1.0
47761,9.96,42.12,8.57,,1.0
47762,9.97,46.95,7.47,,1.0
47763,10.8,43.85,8.51,,1.0
47764,10.0,45.19,7.32,,1.0
47765,10.22,45.49,8.34,,1.0
47766,10.24,44.28,8.31,,1.0
47767,9.97,42.01,8.35,,1.0
47768,10.04,47.77,8.03,,1.0
47769,10.94,47.96,8.05,,1.0
47770,10.05,46.15,7.89,,1.0
47771,9.56,45.6,7.93,,1.0
47772,10.32,47.01,8.26,,1.0
47773,10.71,44.16,7.36,,1.0
47774,10.58,46.44,8.62,,1.0
47775,10.7,45.57,7.93,,1.0
47776,10.04,43.77,7.02,,1.0
47777,10.41,43.34,8.76,,1.0
47778,10.33,43.3,7.53,,1.0
47779,10.05,44.2,8.29,,1.0
47780,10.45,43.28,8.92,,1.0
47781,10.2,46.91,7.46,,1.0
47782,9.82,43.14,7.79,,1.0
47783,10.19,44.33,7.88,,1.0
47784,9.58,43.95,8.45,,1.0
47785,9.58,47.83,7.81,,1.0
47786,9.72,44.15,8.91,,1.0
47787,10.63,45.78,8.25,,1.0
47788,9.73,45.16,8.36,,1.0
47789,10.12,47.06,8.32,,1.0
47790,9.9,45.39,7.87,,1.0
47791,9.65,43.68,8.48,,1.0
47792,10.82,43.8,8.5,,1.0
47793,9.56,47.72,8.45,,1.0
47794,10.11,43.79,8.3,,1.0
47795,10.41,44.9,7.09,,1.0
47796,10.84,46.67,7.25,,1.0
47797,10.96,44.25,7.01,,1.0
47798,9.52,42.76,7.45,,1.0
47799,10.42,46.75,8.39,,1.0
47800,9.72,44.84,7.18,,1.0
47801,10.15,43.92,7.93,,1.0
47802,10.73,47.1,7.15,,1.0
47803,10.32,43.21,7.84,,1.0
47804,10.87,42.79,7.43,,1.0
47805,9.82,46.73,7.43,,1.0
47806,10.13,43.09,8.84,,1.0
47807,9.99,44.96,8.76,,1.0
47808,10.06,44.7,7.43,,1.0
47809,10.13,45.99,7.78,,1.0
47810,9.77,46.24,7.93,,1.0
47811,9.87,42.09,7.61,,1.0
47812,10.72,43.61,8.36,,1.0
47813,9.55,43.93,8.53,,1.0
47814,10.47,44.39,8.92,,1.0
47815,10.74,44.54,7.62,,1.0
47816,9.82,43.86,7.25,,1.0
47817,10.52,44.38,8.38,,1.0
47818,9.69,45.54,7.68,,1.0
47819,10.58,43.45,7.64,,1.0
47820,9.6,44.3,8.62,,1.0
47821,9.81,45.45,8.16,,1.0
47822,9.59,44.5,8.42,,1.0
47823,10.11,46.94,8.04,,1.0
47824,10.56,45.39,7.11,,1.0
47825,10.65,44.26,7.39,,1.0
47826,9.78,45.45,8.57,,1.0
47827,10.05,43.38,8.48,,1.0
47828,9.83,45.7,7.57,,1.0
47829,10.57,46.53,8.4,,1.0
47830,9.93,47.26,7.14,,1.0
47831,9.54,47.37,8.2,,1.0
47832,9.65,42.22,8.7,,1.0
47833,10.64,47.49,7.13,,1.0
47834,10.59,42.74,8.72,,1.0
47835,10.77,43.03,8.49,,1.0
47836,10.35,45.83,7.03,,1.0
47837,10.47,47.34,8.39,,1.0
47838,9.91,43.68,8.01,,1.0
47839,10.02,46.14,7.87,,1.0
47840,9.64,44.94,8.65,,1.0
47841,9.84,46.87,8.49,,1.0
47842,10.88,42.79,8.51,,1.0
47843,10.21,45.31,8.53,,1.0
47844,9.81,44.86,8.59,,1.0
47845,9.71,44.66,8.96,,1.0
47846,10.86,43.26,8.25,,1.0
47847,9.73,47.25,8.49,,1.0
47848,9.73,47.72,8.22,,1.0
47849,9.97,44.05,7.79,,1.0
47850,10.45,46.24,8.41,,1.0
47851,10.64,45.53,8.14,,1.0
47852,10.77,46.58,8.32,,1.0
47853,9.85,45.92,7.88,,1.0
47854,9.68,46.84,8.35,,1.0
47855,10.22,47.61,7.18,,1.0
47856,9.97,51.54,8.49,,1.0
47857,9.58,45.87,7.73,,1.0
47858,10.1,44.19,7.29,,1.0
47859,10.05,47.84,7.44,,1.0
47860,10.26,45.92,7.4,,1.0
47861,10.57,42.83,7.12,,1.0
47862,10.93,42.06,7.81,,1.0
47863,9.59,44.95,8.41,,1.0
47864,9.87,44.19,8.77,,1.0
47865,10.02,47.49,8.15,,1.0
47866,10.9,42.2,7.82,,1.0
47867,9.77,42.21,8.95,,1.0
47868,10.46,44.08,8.56,,1.0
47869,10.8,44.06,8.35,,1.0
47870,10.03,45.71,7.59,,1.0
47871,10.62,47.82,7.57,,1.0
47872,10.05,47.99,8.68,,1.0
47873,10.34,42.28,7.42,,1.0
47874,9.59,43.83,8.11,,1.0
47875,10.6,42.44,7.62,,1.0
47876,10.01,44.98,7.03,,1.0
47877,9.71,42.39,8.05,,1.0
47878,9.66,46.34,7.68,,1.0
47879,10.89,44.61,8.76,,1.0
47880,10.65,43.63,7.91,,1.0
47881,10.49,44.51,8.03,,1.0
47882,9.89,45.66,8.88,,1.0
47883,9.8,42.44,7.34,,1.0
47884,10.81,44.01,8.02,,1.0
47885,10.98,47.62,8.17,,1.0
47886,10.41,44.28,8.66,,1.0
47887,10.8,43.26,7.74,,1.0
47888,10.79,44.21,8.51,,1.0
47889,10.87,45.27,7.16,,1.0
47890,10.14,47.55,7.34,,1.0
47891,10.09,45.14,8.98,,1.0
47892,9.71,42.5,7.96,,1.0
47893,10.05,43.47,8.53,,1.0
47894,10.13,45.49,8.82,,1.0
47895,10.85,43.06,7.19,,1.0
47896,10.53,44.01,8.18,,1.0
47897,10.46,44.04,7.26,,1.0
47898,10.11,47.3,7.14,,1.0
47899,10.42,47.86,7.05,,1.0
47900,10.44,43.32,7.12,,1.0
47901,10.21,45.86,7.18,,1.0
47902,10.55,43.96,7.25,,1.0
47903,10.56,44.77,7.79,,1.0
47904,9.99,47.13,7.15,,1.0
47905,9.82,47.25,8.72,,1.0
47906,10.04,46.64,7.32,,1.0
47907,9.69,45.78,7.82,,1.0
47908,10.72,47.04,8.15,,1.0
47909,9.78,42.95,7.34,,1.0
47910,10.35,42.85,7.97,,1.0
47911,10.67,46.89,7.75,,1.0
47912,9.79,43.03,8.17,,1.0
47913,9.74,46.13,8.04,,1.0
47914,10.45,46.71,7.85,,1.0
47915,10.83,47.05,8.36,,1.0
47916,10.82,42.01,7.44,,1.0
47917,10.97,45.08,8.63,,1.0
47918,9.65,42.55,7.55,,1.0
47919,10.91,47.93,7.83,,1.0
47920,10.38,43.07,8.81,,1.0
47921,10.61,46.78,8.94,,1.0
47922,10.03,43.22,8.91,,1.0
47923,10.66,45.55,7.3,,1.0
47924,9.53,46.03,7.57,,1.0
47925,10.47,42.33,7.21,,1.0
47926,10.05,44.61,8.86,,1.0
47927,10.96,45.4,7.53,,1.0
47928,10.18,45.6,8.74,,1.0
47929,10.0,44.06,8.75,,1.0
47930,10.14,43.57,7.54,,1.0
47931,10.04,43.49,8.03,,1.0
47932,10.52,43.8,7.06,,1.0
47933,10.34,45.77,7.78,,1.0
47934,9.54,45.76,8.24,,1.0
47935,10.41,45.92,7.03,,1.0
47936,9.81,43.66,7.88,,1.0
47937,9.62,43.89,7.8,,1.0
47938,11.48,42.57,5.63,,1.0
47939,10.6,47.6,7.47,,1.0
47940,9.86,43.34,8.28,,1.0
47941,10.78,46.11,8.0,,1.0
47942,9.65,45.79,7.79,,1.0
47943,10.65,43.96,8.57,,1.0
47944,10.67,42.48,8.35,,1.0
47945,9.55,47.74,7.8,,1.0
47946,9.92,46.55,7.08,,1.0
47947,10.68,44.03,7.95,,1.0
47948,9.76,44.95,8.93,,1.0
47949,10.4,46.14,7.71,,1.0
47950,10.27,47.03,8.6,,1.0
47951,10.76,44.88,7.65,,1.0
47952,10.37,42.81,7.81,,1.0
47953,9.9,45.46,7.05,,1.0
47954,10.56,43.68,8.35,,1.0
47955,9.9,47.88,8.49,,1.0
47956,10.06,43.24,8.14,,1.0
47957,10.08,42.37,8.2,,1.0
47958,9.7,47.17,7.19,,1.0
47959,10.19,44.5,8.43,,1.0
47960,10.05,43.22,8.58,,1.0
47961,10.02,46.56,8.24,,1.0
47962,10.45,43.63,7.07,,1.0
47963,9.55,42.95,7.7,,1.0
47964,10.81,45.17,7.79,,1.0
47965,10.0,45.05,8.38,,1.0
47966,9.89,43.5,7.65,,1.0
47967,10.55,44.49,7.12,,1.0
47968,9.81,44.37,8.5,,1.0
47969,10.18,44.02,7.68,,1.0
47970,9.77,45.1,8.83,,1.0
47971,10.12,44.79,8.06,,1.0
47972,9.67,42.73,7.72,,1.0
47973,10.11,44.91,8.5,,1.0
47974,9.84,47.1,7.26,,1.0
47975,9.6,46.87,8.03,,1.0
47976,10.37,46.12,7.91,,1.0
47977,9.91,46.16,8.72,,1.0
47978,9.77,42.54,8.59,,1.0
47979,10.1,46.26,8.41,,1.0
47980,9.59,43.25,8.37,,1.0
47981,10.08,44.5,8.88,,1.0
47982,10.13,46.2,7.23,,1.0
47983,10.88,47.31,8.52,,1.0
47984,10.84,46.04,8.0,,1.0
47985,10.22,44.52,7.55,,1.0
47986,10.11,45.76,8.29,,1.0
47987,10.0,43.97,8.0,,1.0
47988,10.45,47.21,8.52,,1.0
47989,11.73,44.98,8.39,,1.0
47990,9.66,44.52,7.49,,1.0
47991,9.52,44.13,7.66,,1.0
47992,10.91,44.78,8.76,,1.0
47993,10.39,42.77,7.28,,1.0
47994,10.04,44.09,7.8,,1.0
47995,9.68,44.95,7.08,,1.0
47996,10.04,45.43,7.96,,1.0
47997,10.27,46.96,8.01,,1.0
47998,10.51,47.45,8.57,,1.0
47999,10.07,46.67,7.22,,1.0
48000,10.88,46.22,8.84,,1.0
48001,9.56,46.55,8.71,,1.0
48002,10.8,42.92,7.16,,1.0
48003,9.77,46.41,7.69,,1.0
48004,9.67,47.2,8.26,,1.0
48005,10.12,42.78,8.16,,1.0
48006,10.53,44.38,7.4,,1.0
48007,10.45,44.15,7.79,,1.0
48008,10.48,44.4,7.37,,1.0
48009,9.79,43.66,8.61,,1.0
48010,11.71,47.29,8.77,,1.0
48011,10.21,44.54,8.41,,1.0
48012,10.96,47.58,7.31,,1.0
48013,10.48,44.1,8.13,,1.0
48014,10.93,43.83,7.62,,1.0
48015,10.16,45.62,8.6,,1.0
48016,10.51,47.95,8.17,,1.0
48017,10.88,44.67,7.5,,1.0
48018,10.34,43.57,7.69,,1.0
48019,10.83,46.24,7.15,,1.0
48020,9.95,45.63,8.35,,1.0
48021,10.38,46.19,7.76,,1.0
48022,9.78,44.55,8.13,,1.0
48023,9.92,42.69,7.3,,1.0
48024,11.24,42.4,8.63,,0.0
48025,9.6,47.22,7.7,,0.0
48026,10.84,44.96,7.48,,0.0
48027,9.71,45.18,8.33,,0.0
48028,9.58,45.08,8.32,,0.0
48029,10.32,45.91,7.78,,0.0
48030,10.89,46.74,7.73,,0.0
48031,9.78,44.18,7.94,,0.0
48032,10.44,44.33,7.87,,0.0
48033,10.03,44.79,8.83,,0.0
48034,10.55,47.05,7.26,,0.0
48035,10.0,44.41,7.19,,0.0
48036,10.05,43.37,7.69,,0.0
48037,10.33,45.06,8.91,,0.0
48038,10.04,47.27,8.07,,0.0
48039,10.25,46.28,7.14,,0.0
48040,10.55,47.1,8.35,,0.0
48041,11.84,46.17,6.09,,0.0
48042,10.3,43.3,8.91,,0.0
48043,10.83,46.23,7.56,,0.0
48044,9.81,44.14,7.33,,0.0
48045,9.56,45.34,8.22,,0.0
48046,11.47,44.49,7.37,,0.0
48047,10.98,45.61,7.81,,0.0
48048,11.77,43.79,8.13,,0.0
48049,10.19,45.44,7.55,,0.0
48050,10.51,46.56,7.04,,0.0
48051,10.7,45.28,8.63,,0.0
48052,9.94,46.32,8.61,,0.0
48053,9.76,43.68,7.41,,0.0
48054,10.95,44.57,7.26,,0.0
48055,10.61,44.24,7.27,,0.0
48056,11.99,45.87,7.53,,0.0
48057,10.13,46.6,8.25,,0.0
48058,9.76,43.33,7.38,,0.0
48059,10.76,44.19,7.8,,0.0
48060,10.02,43.92,8.1,,0.0
48061,10.88,44.75,7.89,,0.0
48062,11.66,45.34,8.41,,0.0
48063,10.21,44.54,7.96,,0.0
48064,9.53,46.83,7.15,,0.0
48065,11.44,43.58,6.46,,0.0
48066,9.53,45.06,7.09,,0.0
48067,10.8,47.86,8.08,,0.0
48068,10.32,45.89,8.03,,0.0
48069,9.99,45.79,7.48,,0.0
48070,10.47,45.87,8.76,,0.0
48071,11.51,51.75,8.3,,0.0
48072,10.32,47.5,8.05,,0.0
48073,10.77,43.02,8.03,,0.0
48074,10.81,43.75,7.28,,0.0
48075,10.74,43.22,8.57,,0.0
48076,10.63,47.69,8.26,,0.0
48077,10.27,45.06,7.5,,0.0
48078,10.68,43.94,7.03,,0.0
48079,9.54,46.04,7.96,,0.0
48080,10.99,45.88,7.66,,0.0
48081,9.51,46.1,7.76,,0.0
48082,9.91,42.58,8.42,,0.0
48083,10.06,45.8,8.53,,0.0
48084,9.74,43.06,8.79,,0.0
48085,10.38,43.11,7.67,,0.0
48086,9.72,42.75,7.24,,0.0
48087,9.67,47.13,8.01,,0.0
48088,10.95,43.65,7.05,,0.0
48089,9.71,45.72,7.14,,0.0
48090,9.92,47.64,8.95,,0.0
48091,9.73,42.8,8.47,,0.0
48092,10.15,45.18,7.74,,0.0
48093,9.8,44.74,7.4,,1.0
48094,10.75,45.46,8.36,,1.0
48095,10.15,45.03,7.94,,1.0
48096,9.51,43.91,7.42,,1.0
48097,10.28,44.51,7.39,,1.0
48098,10.13,44.43,8.96,,1.0
48099,9.52,44.26,7.32,,1.0
48100,10.84,45.99,7.42,,1.0
48101,9.54,47.88,8.76,,1.0
48102,10.72,46.08,7.64,,1.0
48103,10.2,46.31,8.31,,1.0
48104,10.54,45.79,5.79,,1.0
48105,10.12,45.61,7.84,,1.0
48106,10.25,46.82,7.09,,1.0
48107,9.75,47.99,8.29,,1.0
48108,9.79,43.63,7.47,,1.0
48109,9.72,46.05,8.83,,1.0
48110,10.4,44.65,7.69,,1.0
48111,10.1,44.65,8.57,,1.0
48112,10.59,46.61,8.12,,1.0
48113,10.25,43.72,7.41,,1.0
48114,9.86,46.23,7.06,,1.0
48115,10.16,46.33,8.3,,1.0
48116,10.63,47.23,8.6,,1.0
48117,10.13,46.65,7.25,,1.0
48118,9.85,46.4,7.1,,1.0
48119,10.14,46.05,7.31,,1.0
48120,10.13,42.95,8.47,,1.0
48121,10.23,47.32,8.68,,1.0
48122,9.54,43.08,8.78,,1.0
48123,10.93,46.45,8.89,,1.0
48124,9.65,44.85,7.65,,1.0
48125,10.21,46.96,7.69,,1.0
48126,10.17,45.57,7.95,,1.0
48127,9.58,42.26,7.85,,1.0
48128,10.93,46.99,7.26,,1.0
48129,9.94,45.24,7.23,,1.0
48130,9.66,44.74,8.01,,1.0
48131,10.2,45.65,8.31,,1.0
48132,10.51,43.83,7.09,,1.0
48133,9.69,47.24,7.55,,1.0
